Date,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,AMNSIL,Damodar Valley Corporation,Total
2020-03-29,,160.4,1.8,20.0,65.3,2.2,71.9,1.6,1.3,41.8,6.9,203.5,66.5,12.7,45.3,21.9,215.7,67.8,,150.4,348.4,2.4,3.4,1.6,1.9,80.1,4.0,60.0,131.8,1.1,242.7,206.5,3.4,220.4,16.8,125.7,1.1,30.9,2639.2
2020-03-30,,162.7,2.0,20.5,69.4,2.2,67.8,1.7,1.4,43.1,6.7,212.0,68.1,12.5,41.9,22.8,218.2,69.3,,155.6,345.2,2.5,3.4,1.6,2.1,76.1,4.2,62.7,141.4,1.2,244.1,203.2,3.9,220.8,17.3,126.1,0.8,30.5,2665.0
2020-03-31,,164.2,1.5,20.9,71.2,2.3,72.6,0.0,1.4,42.9,7.1,217.1,66.7,13.0,40.2,23.4,221.6,70.2,,158.9,344.3,2.4,3.4,1.6,2.0,77.3,4.2,63.6,141.3,1.3,245.2,204.8,3.9,234.8,17.8,128.0,0.8,32.4,2704.3
2020-04-01,,163.7,1.5,20.9,77.4,2.2,73.4,1.7,1.4,44.9,7.2,221.5,66.8,12.6,43.5,23.0,220.7,70.3,,162.7,353.3,2.4,3.4,1.6,2.0,73.2,4.2,63.5,145.1,1.1,243.9,200.5,3.8,241.2,18.2,127.6,0.7,30.3,2731.4000000000005
2020-04-02,,165.8,1.5,19.7,78.3,2.2,75.7,1.7,1.5,43.8,7.2,224.0,71.3,12.4,43.4,23.3,226.7,71.4,,165.5,369.8,2.4,3.4,1.5,2.0,72.8,4.3,68.0,147.7,1.0,246.5,202.4,3.6,246.2,18.3,131.6,0.6,30.3,2787.8
2020-04-03,,165.2,1.4,19.5,76.1,2.2,75.4,1.8,1.5,43.5,7.2,229.7,70.3,13.3,43.2,24.0,226.2,71.4,,165.4,376.0,2.3,3.6,1.5,2.1,70.7,4.3,72.1,149.0,1.3,250.2,194.0,2.6,241.2,18.9,136.8,0.6,29.3,2793.7999999999997
2020-04-04,,163.2,1.5,19.8,75.1,2.2,70.8,1.8,1.5,44.1,7.2,232.2,71.2,12.5,41.5,24.1,228.8,71.7,,165.8,378.0,2.3,3.8,1.6,2.0,70.3,4.3,70.5,148.9,1.2,250.6,189.8,3.1,241.3,18.5,138.9,0.6,30.0,2790.7
2020-04-05,,162.0,1.5,19.1,74.6,2.2,70.5,1.8,1.4,44.3,6.8,231.5,74.2,11.9,40.7,22.7,214.5,65.5,,164.3,376.5,2.3,3.5,1.5,2.1,69.1,4.4,73.9,146.2,1.0,245.5,188.2,3.4,236.8,18.4,140.1,0.6,29.2,2752.2
2020-04-06,,164.1,1.5,20.4,73.4,2.2,73.8,1.9,1.6,45.8,7.4,240.2,75.8,12.4,40.6,22.7,199.8,64.7,,166.2,377.2,2.4,3.6,1.5,2.1,71.4,4.5,75.8,149.5,1.3,247.0,179.5,4.0,241.4,18.5,134.7,0.7,27.8,2757.3999999999996
2020-04-07,,160.3,1.5,20.3,76.5,2.3,74.2,1.9,1.6,47.6,7.3,242.8,73.2,12.6,43.4,22.9,182.0,62.8,,169.0,381.2,2.3,3.5,1.5,2.0,69.4,4.6,69.6,148.6,1.4,235.1,164.2,4.0,249.0,19.1,139.9,0.6,28.8,2727.0
2020-04-08,,155.6,2.1,20.1,79.1,2.3,72.4,2.0,1.7,46.1,7.2,241.1,70.3,13.3,42.9,20.5,187.8,63.8,,168.2,378.2,2.2,3.6,1.6,2.1,63.8,4.7,72.4,150.1,1.2,237.5,165.4,4.5,248.0,19.5,136.4,0.7,28.2,2716.6
2020-04-09,,130.6,2.0,18.2,82.8,2.3,77.2,2.0,1.8,47.5,7.2,243.8,73.8,13.1,41.2,21.0,186.6,64.2,,171.8,383.2,2.8,3.3,1.6,2.2,63.0,4.6,74.0,150.6,1.0,224.4,167.8,3.4,252.4,19.7,124.2,0.6,29.1,2695.0
2020-04-10,,139.7,1.4,12.2,83.2,2.3,75.1,2.1,1.9,48.4,6.6,246.0,76.7,13.2,41.7,22.3,184.1,62.9,,174.0,383.1,2.1,3.7,1.5,2.1,69.4,4.6,75.9,155.5,1.1,207.8,165.5,3.8,260.3,20.3,137.3,0.7,29.2,2717.7
2020-04-11,,148.7,1.7,17.5,84.3,2.3,76.0,2.2,1.9,50.1,6.9,247.4,79.3,13.0,43.7,22.6,197.1,66.8,,176.4,387.1,2.1,3.7,1.5,2.1,70.5,4.7,77.7,158.3,1.2,222.7,168.9,3.9,265.9,20.1,142.5,0.7,29.4,2800.8999999999996
2020-04-12,,154.9,1.5,19.2,82.8,2.4,78.2,2.2,1.9,52.4,7.1,249.5,79.7,12.1,40.7,22.7,198.4,67.9,,177.2,392.2,2.1,3.9,1.5,2.3,72.8,4.5,78.2,159.5,0.9,228.2,167.8,3.1,271.0,20.1,130.3,0.7,28.9,2818.8
2020-04-13,,158.7,1.6,21.7,88.8,2.6,78.3,2.4,2.1,56.4,7.7,260.7,83.4,13.1,40.4,24.8,206.6,70.8,,179.9,391.7,2.0,4.2,1.6,2.3,74.8,4.7,82.0,162.7,1.2,239.1,164.6,4.0,282.3,21.3,143.3,0.8,30.8,2913.4
2020-04-14,,160.9,1.7,21.3,91.6,2.7,78.9,2.4,1.9,60.8,7.7,263.5,88.5,12.8,43.2,23.5,208.4,70.8,,180.8,392.2,2.4,4.2,1.7,2.2,78.5,4.8,88.1,168.6,1.2,243.8,167.4,4.3,290.0,21.1,151.4,0.8,32.6,2976.7
2020-04-15,,163.0,1.2,16.4,70.3,2.9,77.5,2.4,2.2,62.8,7.9,261.7,91.5,13.3,40.7,21.8,217.0,70.6,,180.7,395.0,1.9,3.6,1.3,1.7,77.8,4.9,84.5,170.4,1.3,248.2,159.7,3.4,289.0,22.1,137.6,1.3,31.0,2938.6
2020-04-16,,165.0,1.3,15.9,82.7,3.0,78.3,2.5,2.3,63.0,8.2,264.5,91.8,14.0,42.9,23.5,219.8,69.5,,182.2,402.2,1.8,3.7,1.6,1.9,76.2,5.1,85.4,169.7,1.2,252.5,157.8,3.2,293.3,22.5,127.2,1.6,31.0,2968.2999999999997
2020-04-17,,166.6,1.4,15.2,82.9,2.9,83.4,2.6,2.4,65.2,8.1,269.0,89.2,14.1,39.7,24.6,219.0,71.0,,188.7,401.9,1.9,3.6,1.6,2.0,77.9,5.2,83.3,169.2,1.2,254.9,157.7,3.2,290.0,22.9,130.9,1.0,30.8,2985.2
2020-04-18,,171.0,1.4,14.9,81.0,2.6,79.5,2.7,2.5,62.1,8.1,263.7,83.5,11.8,42.4,24.4,204.4,72.1,,182.1,400.2,2.0,3.8,1.3,2.0,69.4,5.5,67.8,170.4,1.1,259.0,152.7,2.4,280.4,21.6,125.8,1.3,31.0,2907.9
2020-04-19,,168.7,1.4,15.8,80.8,2.5,76.5,2.7,2.3,57.8,7.8,261.3,86.6,12.1,46.6,24.4,196.4,69.6,,179.6,380.5,2.5,4.0,1.4,2.0,69.7,5.4,77.9,171.8,1.0,253.7,143.8,3.3,280.3,21.6,118.8,0.8,30.5,2861.9
2020-04-20,,170.6,1.4,15.5,70.2,2.6,77.9,2.9,2.5,59.9,8.2,265.8,86.1,13.9,45.5,22.6,207.4,71.7,,182.2,388.6,2.3,3.7,1.5,2.1,78.2,5.7,75.3,154.1,1.3,255.6,145.1,3.4,268.3,22.1,118.4,0.9,30.7,2864.2
2020-04-21,,169.3,1.1,14.8,64.0,2.4,70.6,3.0,2.7,56.8,8.2,268.0,84.4,13.9,40.4,18.8,207.2,71.3,,185.8,399.1,2.1,3.8,1.4,1.4,64.6,5.6,68.5,163.0,1.3,255.0,142.9,3.5,260.2,22.6,82.4,1.2,27.7,2789.0000000000005
2020-04-22,,170.1,1.4,14.3,72.8,2.6,75.1,3.2,2.7,58.6,8.6,275.8,89.7,14.4,45.9,20.6,207.9,70.7,,189.3,405.7,2.3,4.0,1.4,2.0,63.6,5.8,81.2,171.0,1.4,260.5,142.4,3.3,283.0,23.1,95.1,1.1,29.2,2899.8000000000006
2020-04-23,,170.5,1.3,16.8,75.3,2.7,75.2,3.3,2.8,59.9,8.9,278.9,92.4,14.2,43.9,19.0,205.5,70.6,,186.2,410.2,2.1,4.1,1.4,1.8,67.3,5.7,83.7,167.2,1.5,261.7,144.9,2.9,284.4,23.3,99.8,1.2,28.9,2919.4999999999995
2020-04-24,,169.4,1.4,16.5,71.8,2.8,74.5,3.4,2.9,59.5,9.2,280.6,94.2,14.1,44.6,21.1,193.5,69.9,,187.9,412.7,2.2,4.1,1.4,1.8,56.5,5.8,91.0,170.6,1.5,260.8,146.0,2.9,293.6,22.8,93.3,1.5,31.8,2917.6000000000004
2020-04-25,,159.1,1.3,17.0,73.6,2.8,72.5,3.8,2.9,62.2,9.5,275.4,96.6,14.6,42.4,22.3,198.2,70.3,,183.3,404.4,2.1,4.3,1.4,1.8,55.0,5.6,91.6,168.0,1.4,259.0,140.9,2.9,296.3,23.9,97.8,1.5,30.3,2896.0000000000005
2020-04-27,,150.9,2.0,19.6,71.9,2.6,64.1,4.7,3.1,51.2,9.7,286.2,86.6,14.0,40.8,20.4,201.7,66.2,,168.3,405.7,2.3,4.1,1.6,2.0,63.0,5.2,81.5,165.4,1.4,230.9,137.0,3.4,222.1,20.1,97.7,2.1,30.4,2739.8999999999996
2020-04-28,,155.8,1.5,19.9,67.1,2.6,67.5,5.1,3.3,58.4,9.3,291.0,93.4,14.7,41.5,20.3,206.8,68.5,,182.2,408.1,2.1,4.2,1.4,2.1,66.1,5.4,89.6,180.1,1.3,236.3,131.8,3.4,249.0,21.6,91.6,1.6,30.1,2834.7
2020-04-29,,142.2,1.5,19.8,74.1,2.8,68.2,5.4,3.4,63.0,10.0,294.3,102.4,15.6,41.8,21.4,184.0,65.4,,186.1,408.8,2.1,4.0,1.4,1.9,65.5,5.4,96.5,188.8,1.3,221.8,130.5,3.4,276.4,22.6,97.1,1.5,30.8,2861.2000000000003
2020-04-30,,151.3,1.4,21.5,83.8,3.0,70.9,5.7,3.5,66.1,10.1,296.2,108.4,16.1,41.2,22.5,189.7,67.7,,189.2,405.1,2.2,4.4,1.4,1.8,67.5,5.7,103.4,190.9,1.3,228.8,140.2,3.1,287.7,22.4,106.8,1.6,32.2,2954.8
2020-05-01,,151.8,1.5,21.8,70.2,3.1,73.0,5.3,2.8,69.6,9.1,292.6,114.4,15.9,41.4,21.8,189.7,67.5,,186.9,400.2,2.2,4.2,1.4,1.9,67.4,5.4,109.0,198.4,1.0,234.4,133.8,3.7,268.6,21.7,101.9,2.4,32.2,2928.2
2020-05-02,,157.9,1.7,21.7,71.3,3.2,74.7,5.8,3.3,68.3,9.7,295.5,112.5,16.7,38.3,22.0,187.9,70.5,,193.3,409.9,2.0,4.0,1.4,1.8,70.2,6.2,109.0,206.6,1.3,245.3,137.0,4.5,287.1,23.3,95.5,3.7,34.4,2997.5000000000005
2020-05-03,,163.9,1.3,21.4,81.8,2.9,77.3,6.0,3.3,64.8,9.4,289.9,89.5,16.1,37.8,23.7,184.0,69.1,,191.0,414.1,2.3,4.0,1.5,2.1,78.2,5.8,88.2,187.7,1.0,250.0,141.8,3.9,282.8,21.2,103.2,3.5,37.0,2961.5
2020-05-04,,167.5,1.4,24.6,84.7,3.0,72.1,6.7,3.5,61.2,10.5,294.1,91.0,17.6,38.7,23.5,195.8,74.0,,178.5,416.5,2.5,4.3,1.5,2.1,76.2,6.4,91.2,171.6,1.3,263.3,144.6,3.6,280.0,22.3,120.1,4.1,40.4,3000.4
2020-05-05,,170.6,1.3,22.8,70.8,3.2,70.8,7.3,3.8,65.8,10.6,294.8,108.2,18.4,40.7,22.6,204.2,72.4,,174.6,421.3,2.4,4.3,1.3,2.0,80.6,6.6,100.5,185.3,1.4,271.8,146.9,3.4,260.8,25.3,127.0,4.1,42.1,3050.0000000000005
2020-05-06,,171.9,1.8,21.9,74.7,3.3,70.8,7.5,3.9,68.5,10.4,300.2,106.9,19.9,39.2,18.1,204.0,68.1,,181.1,431.5,2.3,4.4,1.6,2.1,69.7,6.9,105.4,178.8,1.3,279.6,146.1,3.3,269.3,25.3,107.4,3.5,38.7,3049.4
2020-05-07,,171.7,1.9,21.8,71.3,3.2,65.6,7.6,3.9,65.7,10.6,303.6,109.1,17.4,41.9,21.5,205.2,69.8,,186.8,427.2,2.2,4.6,1.7,2.0,72.6,7.3,112.9,192.5,1.2,281.7,141.8,1.4,257.6,22.7,116.0,1.3,43.1,3068.4
2020-05-08,,174.8,1.7,23.0,76.1,3.3,68.2,7.9,3.9,71.8,10.6,304.0,120.2,19.2,44.1,22.9,199.3,71.3,,197.2,428.6,2.2,4.8,1.5,2.1,73.6,7.4,121.1,208.7,1.3,288.1,145.4,3.3,300.3,26.5,112.9,1.1,44.6,3193.0000000000005
2020-05-09,,177.3,1.8,25.0,85.7,3.4,67.9,7.8,4.0,75.0,10.4,302.8,126.3,19.6,42.9,22.8,205.6,72.7,,197.3,432.1,2.3,4.9,1.7,2.2,74.7,7.3,129.2,214.8,1.4,292.4,147.8,4.6,316.6,28.0,130.7,1.9,46.4,3287.2999999999997
2020-05-10,,175.6,1.8,26.5,87.5,3.0,69.2,7.5,3.7,69.4,9.5,299.7,101.3,16.5,36.1,20.5,192.6,68.6,,180.1,407.7,2.3,4.7,1.7,2.2,74.9,7.1,110.1,205.2,1.1,289.3,139.9,4.7,251.6,21.4,131.3,3.6,43.7,3071.5999999999995
2020-05-11,,180.6,1.9,27.1,68.2,3.2,72.9,7.8,4.0,67.7,10.6,305.2,110.5,20.1,40.4,20.3,199.4,72.5,,173.9,392.5,2.4,4.7,1.7,2.3,76.9,7.7,116.2,204.7,1.3,303.8,142.8,4.2,217.0,23.5,120.0,12.8,44.5,3065.2999999999993
2020-05-13,,180.5,2.0,21.6,97.7,3.4,75.0,7.9,4.3,73.1,9.9,301.9,121.8,21.4,43.2,23.5,214.7,72.7,,196.0,421.3,2.5,4.7,1.5,2.1,80.4,7.2,123.5,203.5,1.4,296.1,150.8,4.6,312.5,28.6,140.3,13.2,48.7,3313.5
2020-05-14,,174.5,2.2,21.5,97.1,3.3,78.7,7.8,4.0,72.2,9.8,303.4,113.6,20.7,38.3,22.3,214.5,73.2,,202.0,411.2,2.4,4.7,1.7,2.2,81.9,7.3,115.0,215.1,1.3,302.7,154.9,4.1,322.0,28.9,143.5,13.4,48.7,3320.099999999999
2020-05-15,,181.9,2.0,22.2,100.6,3.4,79.3,7.5,4.2,72.0,10.0,306.3,120.4,21.9,43.2,23.2,209.5,71.9,,202.8,405.4,2.3,5.1,1.6,2.1,81.2,7.6,121.2,219.7,1.2,303.5,156.8,4.2,339.7,30.1,145.2,13.9,49.7,3372.7999999999997
2020-05-16,,185.5,1.9,22.1,101.9,3.5,76.5,7.6,4.3,73.3,8.9,306.5,128.5,22.4,43.8,25.9,204.1,71.2,,205.5,405.1,2.2,5.1,1.5,2.4,81.3,7.4,129.8,225.2,0.9,296.5,152.8,4.2,350.6,30.5,151.7,16.2,53.0,3409.7999999999993
2020-05-17,,177.6,1.9,21.5,101.6,3.4,75.7,7.3,3.8,75.7,9.1,299.7,128.2,20.6,43.0,26.3,192.5,63.7,,204.5,404.9,2.4,4.8,1.5,2.2,81.3,6.8,135.7,220.8,0.9,277.3,144.2,4.6,361.1,28.0,149.0,16.3,51.4,3349.3
2020-05-18,,174.1,1.9,27.6,105.9,3.8,76.3,7.4,4.2,78.7,10.3,303.5,135.5,22.4,43.3,26.9,169.2,63.3,,205.3,418.3,2.6,5.0,1.5,2.1,83.4,7.0,142.3,225.6,1.3,270.5,149.5,5.5,367.1,30.6,157.7,14.9,52.9,3397.4
2020-05-19,,164.7,1.9,30.9,102.2,3.9,76.2,7.9,4.4,81.3,10.5,307.0,134.0,23.6,44.2,26.5,174.0,65.6,,208.3,420.9,2.6,5.2,1.7,2.1,74.2,6.9,143.6,231.8,1.2,274.7,151.3,4.1,370.6,31.7,148.2,14.8,52.7,3405.3999999999996
2020-05-20,,175.5,2.0,28.4,93.3,4.0,74.8,8.1,4.4,82.3,10.6,308.6,139.8,23.8,45.3,19.3,188.0,70.1,,203.8,426.2,2.4,5.0,1.6,2.2,57.4,7.7,145.4,230.0,1.2,296.7,159.8,3.7,383.2,32.9,75.1,15.0,47.3,3374.8999999999996
2020-05-21,,186.9,2.1,20.2,81.6,4.2,78.0,8.2,4.5,84.8,10.6,316.6,142.4,24.3,43.4,17.3,196.5,71.2,,207.2,434.5,2.8,4.4,1.5,2.3,70.0,7.8,160.4,233.5,1.1,302.2,166.9,3.7,382.7,33.7,51.5,16.6,47.3,3422.9
2020-05-22,,192.3,2.0,21.7,92.5,4.5,79.2,8.6,4.5,91.7,10.3,317.1,154.5,24.8,44.9,23.4,201.3,72.4,,209.3,442.1,2.4,4.7,1.7,2.3,77.2,8.2,168.2,237.2,1.3,306.5,173.3,4.1,402.6,35.2,78.3,16.3,52.5,3569.1
2020-05-23,,195.9,1.5,23.6,98.6,4.6,79.4,8.1,4.6,95.2,10.6,315.2,158.0,24.1,41.2,27.3,201.2,74.0,,216.6,443.5,2.5,5.1,1.4,2.1,84.5,8.1,171.0,244.1,1.3,311.9,168.1,4.7,417.5,36.1,102.9,16.5,54.7,3655.6999999999994
2020-05-24,,194.0,1.6,22.9,109.2,4.5,83.8,8.7,4.1,98.0,10.0,312.2,154.3,22.4,46.2,27.7,192.6,69.7,,216.2,447.4,2.4,4.6,1.6,2.1,85.0,7.6,168.3,245.8,0.9,302.2,172.3,4.3,426.9,34.6,118.4,17.3,55.0,3674.7999999999997
2020-05-25,,191.6,1.5,20.0,105.8,5.0,85.8,9.0,4.4,101.5,10.6,319.8,162.7,24.5,47.4,28.3,200.9,75.9,,220.3,457.9,2.4,4.3,1.7,2.1,85.8,8.0,175.9,249.6,1.1,306.3,177.1,4.6,426.5,36.1,113.4,17.3,55.3,3740.4
2020-05-26,,193.5,1.3,15.7,108.9,5.4,87.1,9.3,4.7,106.9,10.9,323.1,167.8,25.4,44.4,27.8,187.3,77.4,,218.0,462.7,1.8,3.7,1.3,1.6,86.7,8.3,184.3,253.8,1.2,318.9,176.3,3.9,425.3,36.3,120.2,17.5,56.6,3775.3
2020-05-27,,194.8,1.4,17.8,79.3,5.5,86.7,9.2,4.8,110.4,10.8,321.1,168.2,25.6,41.3,24.4,187.0,77.7,,218.3,460.7,1.8,4.2,1.6,1.8,88.2,8.2,182.7,260.7,1.2,324.6,176.9,1.9,395.3,35.5,104.5,17.3,53.8,3705.2
2020-05-28,,195.4,1.6,23.4,79.0,5.0,90.0,9.4,4.6,105.6,10.7,321.5,139.3,24.2,43.3,22.2,192.1,74.3,,210.9,457.3,2.2,4.8,1.3,2.1,79.3,7.8,150.3,249.4,1.3,307.0,180.5,3.2,350.0,34.1,89.8,16.8,51.7,3541.4
2020-05-29,,193.3,1.9,24.0,95.5,4.3,82.5,8.9,4.8,88.4,10.9,323.9,109.0,24.7,44.1,23.4,192.8,69.8,,203.7,462.6,2.5,5.2,1.4,2.1,73.6,7.9,134.0,250.1,1.2,298.8,182.4,3.7,337.1,33.8,113.9,17.4,53.7,3487.2999999999997
2020-05-30,,186.4,1.9,25.6,91.0,4.0,74.6,9.3,4.8,81.8,10.6,326.6,119.6,23.4,42.2,24.9,183.5,70.5,,206.1,461.3,2.5,5.4,1.7,2.0,75.1,8.0,143.9,197.7,1.2,306.6,164.0,3.6,311.1,32.4,129.5,17.6,53.2,3403.6
2020-05-31,,184.1,2.0,25.1,78.0,3.4,73.9,9.1,4.4,73.3,9.1,319.2,96.1,19.6,41.8,21.2,168.5,63.5,,204.8,443.4,2.2,5.5,1.7,2.2,84.9,7.2,127.5,186.9,0.9,288.5,145.9,4.1,282.0,28.2,120.4,16.0,48.3,3192.8999999999996
2020-06-01,,178.2,1.5,24.2,94.1,3.9,72.7,9.2,4.5,74.6,9.1,325.4,109.4,22.7,41.3,20.3,164.5,68.3,,200.7,388.3,2.5,5.2,1.5,2.5,80.3,7.7,134.9,197.4,1.2,303.3,138.5,4.4,331.0,29.4,123.1,15.9,54.9,3246.6
2020-06-02,,172.0,2.0,24.8,99.6,4.0,73.7,9.2,4.6,81.1,8.2,314.4,119.1,24.3,42.7,23.6,155.9,65.6,,184.4,374.1,2.4,5.0,1.6,2.2,75.6,7.9,141.5,201.2,1.3,305.1,140.2,4.4,348.7,33.2,130.9,17.8,57.9,3260.1999999999994
2020-06-03,,175.3,2.0,23.2,106.7,4.1,76.8,7.1,2.8,85.7,7.7,301.9,127.1,24.6,43.3,26.6,144.6,65.6,,182.9,288.2,2.6,5.2,1.4,2.3,77.0,7.8,140.0,203.8,1.3,311.9,139.7,4.2,365.4,35.3,138.6,17.4,59.6,3209.6999999999994
2020-06-04,,174.3,2.0,23.9,100.7,4.1,76.4,8.9,4.1,85.1,8.4,298.3,126.0,24.9,44.4,25.0,166.4,66.3,,143.2,283.6,2.4,5.1,1.7,2.3,79.6,7.8,146.5,201.2,1.4,319.5,142.8,3.8,342.0,35.1,148.8,17.7,59.5,3183.2000000000003
2020-06-05,,181.6,1.9,26.0,74.0,3.9,74.9,10.0,4.9,81.0,8.8,288.9,121.4,25.3,42.8,24.7,177.3,66.4,,149.8,335.2,2.5,5.3,1.7,2.2,84.5,7.6,151.0,198.0,1.4,321.4,149.2,3.2,284.9,32.9,141.3,17.4,61.1,3164.3999999999996
2020-06-06,,186.6,1.7,24.2,85.3,3.9,76.5,10.0,5.1,80.2,8.4,279.5,129.4,24.7,35.0,26.5,175.2,64.2,,162.3,357.0,2.4,4.5,1.7,2.1,93.9,7.6,143.4,206.1,1.4,299.3,153.9,4.3,324.9,34.2,157.4,12.4,62.3,3247.4999999999995
2020-06-07,,182.6,2.0,27.2,99.8,3.5,78.5,10.4,5.1,79.8,7.6,261.7,116.8,21.5,38.2,26.9,170.2,57.1,,170.2,366.4,2.4,5.1,1.7,2.1,91.1,7.0,142.2,205.9,1.0,279.2,151.9,4.4,344.5,32.3,149.0,14.4,60.6,3220.2999999999997
2020-06-08,,184.3,1.8,28.6,108.3,4.5,78.8,10.9,5.2,88.0,8.5,271.0,134.9,25.1,39.9,27.3,187.7,64.1,,179.3,385.6,2.5,5.4,1.8,2.3,82.5,7.8,158.9,221.7,1.3,302.4,160.2,4.5,384.5,37.1,155.4,17.5,61.9,3441.5000000000005
2020-06-09,,178.8,1.7,32.2,110.9,5.0,80.5,11.5,5.3,97.5,9.4,279.5,151.9,26.3,38.0,27.7,196.2,67.9,,187.0,405.9,2.4,5.4,1.7,2.2,82.9,7.9,178.4,237.0,1.3,314.5,165.6,4.9,415.2,39.1,167.1,17.7,61.7,3618.2
2020-06-10,,167.0,1.9,33.5,115.8,5.3,80.2,11.7,5.3,103.8,9.4,289.1,160.1,26.0,40.1,28.8,194.6,66.8,,189.1,407.8,2.5,5.5,1.8,2.3,83.0,7.9,207.2,244.7,1.3,310.8,151.5,4.4,432.5,40.4,169.8,18.2,62.8,3682.9
2020-06-11,,144.6,2.2,33.1,115.5,5.6,76.9,11.7,5.4,107.4,9.1,281.9,164.4,27.2,41.7,28.3,170.8,65.3,,189.5,389.4,2.5,5.1,1.8,2.4,83.4,7.6,225.4,243.2,1.4,294.2,138.9,4.5,435.7,40.3,160.4,18.7,62.2,3597.7
2020-06-12,,140.7,2.1,31.7,113.0,6.1,73.8,11.7,5.4,113.1,8.6,288.0,173.9,28.5,43.9,24.8,165.3,64.3,,187.9,374.9,2.5,5.3,1.7,2.3,82.1,7.6,236.6,243.7,1.3,289.0,137.3,3.6,434.7,41.3,146.0,18.0,61.5,3572.2000000000003
2020-06-13,,150.4,2.1,32.0,105.6,5.6,74.3,11.8,5.4,103.9,8.0,273.4,165.6,27.7,42.9,25.1,169.9,62.7,,183.2,366.4,2.6,5.6,1.5,2.2,82.0,7.7,238.7,241.3,1.2,299.3,144.7,3.9,438.0,40.0,146.2,17.4,59.9,3548.2000000000003
2020-06-14,,161.6,2.1,30.4,104.5,5.2,78.0,11.3,4.8,101.8,8.0,263.5,163.9,25.1,42.8,24.3,162.4,56.9,,172.8,353.0,2.5,5.4,1.6,2.2,78.8,7.3,245.9,237.4,0.9,287.3,147.9,4.6,426.0,37.3,141.0,17.7,58.0,3474.1999999999994
2020-06-15,,173.0,2.1,31.6,97.2,6.3,75.7,11.9,5.2,111.7,9.7,274.0,183.7,26.4,44.6,23.6,175.8,65.2,,172.8,364.1,2.6,5.4,1.6,2.1,78.5,8.1,264.4,251.1,1.3,314.2,154.7,5.0,432.1,38.9,147.9,17.8,59.7,3639.9999999999995
2020-06-16,,169.8,2.1,33.2,91.8,6.4,73.7,12.2,5.4,116.7,9.7,295.2,191.6,27.4,44.6,24.4,178.9,66.1,,174.0,362.4,2.9,5.4,1.7,1.9,78.4,8.4,273.0,262.8,1.4,321.2,146.2,4.9,424.5,40.6,151.2,18.8,58.5,3687.4000000000005
2020-06-17,,165.0,2.1,32.7,99.0,6.7,72.6,12.1,5.3,120.2,8.3,293.0,199.2,27.9,45.6,24.2,174.3,65.7,,170.8,356.0,2.4,5.2,1.6,2.3,78.7,8.4,278.0,270.4,1.4,326.3,142.5,4.2,424.3,40.0,149.5,18.0,60.1,3693.9999999999995
2020-06-18,,166.1,2.0,29.2,98.3,6.9,76.1,12.3,5.0,120.5,8.5,304.4,207.5,28.4,45.5,23.8,176.4,64.5,,171.7,353.9,2.5,5.3,1.7,2.3,82.2,8.3,282.1,278.2,1.1,322.8,143.0,3.8,427.3,41.6,150.0,17.8,60.0,3731.000000000001
2020-06-19,,169.9,2.3,31.6,95.3,6.2,80.7,12.4,4.6,126.0,9.7,313.9,211.9,27.4,40.9,26.1,184.4,64.2,,169.1,356.7,2.8,5.6,1.7,2.4,93.1,8.4,262.3,280.3,1.3,318.6,149.3,4.5,429.2,40.9,156.4,17.2,60.0,3767.3
2020-06-20,,172.6,2.3,32.4,95.2,6.4,75.1,12.4,4.6,107.3,10.5,317.2,195.6,27.6,44.4,25.1,186.1,64.1,,169.6,370.5,2.8,5.6,1.7,2.4,90.8,8.2,269.0,264.6,1.3,313.0,156.9,4.8,401.3,41.4,160.1,17.2,59.5,3719.6
2020-06-20,,172.6,2.3,32.4,95.2,6.4,75.1,12.4,4.6,107.3,10.5,317.2,195.6,27.6,44.4,25.1,186.1,64.1,,169.6,370.5,2.8,5.6,1.7,2.4,90.8,8.2,269.0,264.6,1.3,313.0,156.9,4.8,401.3,41.4,160.1,17.2,59.5,3719.6
2020-06-21,,170.4,2.1,31.7,99.4,5.0,72.2,12.1,3.5,97.9,8.2,296.1,175.1,27.0,44.7,24.3,183.3,57.7,,172.8,367.4,2.6,5.6,1.5,2.2,85.5,7.3,264.4,248.1,0.9,293.1,149.4,4.8,373.7,34.0,148.9,17.0,59.2,3549.1
2020-06-22,,169.7,2.0,33.3,99.0,5.5,65.1,12.5,4.6,101.9,8.9,306.1,180.6,27.9,44.5,25.2,190.7,61.8,,176.5,388.6,2.5,5.7,1.6,2.2,83.5,7.8,249.1,253.9,1.2,293.4,157.6,4.8,390.1,40.0,153.4,17.3,56.8,3625.2999999999993
