date,state,energy_met_mu,lag_1,lag_7,roll_7,dow,day_name,month,year,is_weekend,t,holiday_name,is_holiday,temp_max_c,temp_min_c,rain_mm
2013-11-13,Karnataka,171.7,172.6,159.5,166.21428571428572,2,Wednesday,11,2013,0,226,,0,26.3,15.7,0.0
2013-11-14,Karnataka,172.4,171.7,164.8,167.95714285714286,3,Thursday,11,2013,0,227,Muharram,1,26.1,15.2,0.0
2013-11-15,Karnataka,172.5,172.4,168.6,169.04285714285714,4,Friday,11,2013,0,228,,0,25.9,13.6,0.0
2013-11-16,Karnataka,166.4,172.5,168.0,169.6,5,Saturday,11,2013,1,229,,0,23.6,16.2,4.1
2013-11-17,Karnataka,150.2,166.4,161.1,169.37142857142857,6,Sunday,11,2013,1,230,Guru Nanak's Jayanti,1,24.7,16.8,0.8
2013-11-18,Karnataka,162.0,150.2,168.9,167.81428571428572,0,Monday,11,2013,0,231,,0,26.2,18.9,8.1
2013-11-19,Karnataka,164.7,162.0,172.6,166.82857142857142,1,Tuesday,11,2013,0,232,,0,26.8,17.6,0.0
2013-11-20,Karnataka,168.4,164.7,171.7,165.7,2,Wednesday,11,2013,0,233,,0,27.0,16.1,0.0
2013-11-21,Karnataka,166.8,168.4,172.4,165.22857142857143,3,Thursday,11,2013,0,234,,0,27.1,14.1,0.0
2013-11-22,Karnataka,172.0,166.8,172.5,164.42857142857142,4,Friday,11,2013,0,235,,0,27.4,15.2,0.0
2013-11-23,Karnataka,169.6,172.0,166.4,164.35714285714286,5,Saturday,11,2013,1,236,,0,26.8,17.2,0.0
2013-11-24,Karnataka,152.9,169.6,150.2,164.81428571428572,6,Sunday,11,2013,1,237,,0,26.2,18.7,0.1
2013-11-25,Karnataka,163.9,152.9,162.0,165.20000000000002,0,Monday,11,2013,0,238,,0,25.7,18.8,0.2
2013-11-26,Karnataka,166.3,163.9,164.7,165.47142857142856,1,Tuesday,11,2013,0,239,,0,27.3,18.8,0.0
2013-11-27,Karnataka,166.9,166.3,168.4,165.70000000000002,2,Wednesday,11,2013,0,240,,0,28.0,17.0,0.0
2013-11-28,Karnataka,168.1,166.9,166.8,165.4857142857143,3,Thursday,11,2013,0,241,,0,25.0,15.6,0.0
2013-11-29,Karnataka,150.7,168.1,172.0,165.67142857142858,4,Friday,11,2013,0,242,,0,26.1,15.3,0.0
2013-11-30,Karnataka,160.4,150.7,169.6,162.62857142857143,5,Saturday,11,2013,1,243,,0,27.9,17.0,0.0
2013-12-01,Karnataka,157.8,160.4,152.9,161.31428571428572,6,Sunday,12,2013,1,244,,0,26.8,18.9,0.4
2013-12-02,Karnataka,160.8,157.8,163.9,162.0142857142857,0,Monday,12,2013,0,245,,0,25.6,18.7,4.8
2013-12-03,Karnataka,165.2,160.8,166.3,161.57142857142858,1,Tuesday,12,2013,0,246,,0,26.5,17.8,0.0
2013-12-04,Karnataka,167.1,165.2,166.9,161.41428571428574,2,Wednesday,12,2013,0,247,,0,26.2,14.5,0.0
2013-12-05,Karnataka,168.0,167.1,168.1,161.44285714285712,3,Thursday,12,2013,0,248,,0,26.4,16.8,0.0
2013-12-06,Karnataka,170.2,168.0,150.7,161.42857142857142,4,Friday,12,2013,0,249,,0,26.6,14.3,0.0
2013-12-07,Karnataka,168.2,170.2,160.4,164.21428571428572,5,Saturday,12,2013,1,250,,0,26.3,14.7,0.0
2013-12-08,Karnataka,161.6,168.2,157.8,165.32857142857142,6,Sunday,12,2013,1,251,,0,26.8,16.0,0.0
2013-12-09,Karnataka,169.1,161.6,160.8,165.87142857142857,0,Monday,12,2013,0,252,,0,27.1,14.7,0.0
2013-12-10,Karnataka,168.9,169.1,165.2,167.05714285714285,1,Tuesday,12,2013,0,253,,0,27.7,12.3,0.0
2013-12-11,Karnataka,171.7,168.9,167.1,167.58571428571426,2,Wednesday,12,2013,0,254,,0,27.8,13.6,0.0
2013-12-12,Karnataka,169.4,171.7,168.0,168.24285714285716,3,Thursday,12,2013,0,255,,0,24.4,17.8,0.0
2013-12-13,Karnataka,174.4,169.4,170.2,168.44285714285712,4,Friday,12,2013,0,256,,0,26.1,19.0,0.0
2013-12-14,Karnataka,171.8,174.4,168.2,169.04285714285714,5,Saturday,12,2013,1,257,,0,27.1,18.5,0.0
2013-12-15,Karnataka,164.5,171.8,161.6,169.55714285714288,6,Sunday,12,2013,1,258,,0,28.5,16.7,0.0
2013-12-16,Karnataka,167.5,164.5,169.1,169.9714285714286,0,Monday,12,2013,0,259,,0,27.2,12.1,0.0
2013-12-17,Karnataka,168.9,167.5,168.9,169.74285714285716,1,Tuesday,12,2013,0,260,,0,25.5,12.4,0.0
2013-12-18,Karnataka,165.7,168.9,171.7,169.74285714285716,2,Wednesday,12,2013,0,261,,0,25.4,12.2,0.0
2013-12-19,Karnataka,160.4,165.7,169.4,168.8857142857143,3,Thursday,12,2013,0,262,,0,25.8,12.3,0.0
2013-12-20,Karnataka,163.3,160.4,174.4,167.6,4,Friday,12,2013,0,263,,0,26.9,11.4,0.0
2013-12-21,Karnataka,168.3,163.3,171.8,166.0142857142857,5,Saturday,12,2013,1,264,,0,27.1,12.8,0.0
2013-12-22,Karnataka,165.5,168.3,164.5,165.51428571428573,6,Sunday,12,2013,1,265,,0,26.1,12.5,0.0
2013-12-23,Karnataka,173.2,165.5,167.5,165.65714285714287,0,Monday,12,2013,0,266,,0,24.4,15.6,0.0
2013-12-24,Karnataka,173.5,173.2,168.9,166.4714285714286,1,Tuesday,12,2013,0,267,,0,24.5,14.1,0.0
2013-12-25,Karnataka,172.0,173.5,165.7,167.12857142857143,2,Wednesday,12,2013,0,268,Christmas,1,26.1,14.9,0.0
2013-12-26,Karnataka,176.6,172.0,160.4,168.02857142857144,3,Thursday,12,2013,0,269,,0,26.1,13.1,0.0
2013-12-27,Karnataka,177.5,176.6,163.3,170.34285714285713,4,Friday,12,2013,0,270,,0,26.4,12.9,0.0
2013-12-28,Karnataka,174.8,177.5,168.3,172.37142857142857,5,Saturday,12,2013,1,271,,0,26.1,15.4,0.0
2013-12-29,Karnataka,166.3,174.8,165.5,173.3,6,Sunday,12,2013,1,272,,0,26.6,13.3,0.0
2013-12-30,Karnataka,174.8,166.3,173.2,173.41428571428574,0,Monday,12,2013,0,273,,0,26.6,13.0,0.0
2013-12-31,Karnataka,177.3,174.8,173.5,173.64285714285714,1,Tuesday,12,2013,0,274,,0,25.3,13.7,0.0
2014-01-01,Karnataka,,177.3,172.0,174.18571428571428,2,Wednesday,1,2014,0,275,,0,25.5,15.7,0.0
2014-01-02,Karnataka,,,176.6,,3,Thursday,1,2014,0,276,,0,26.1,15.4,0.0
2014-01-03,Karnataka,,,177.5,,4,Friday,1,2014,0,277,,0,27.4,13.6,0.0
2014-01-04,Karnataka,,,174.8,,5,Saturday,1,2014,1,278,,0,26.5,14.7,0.0
2014-01-05,Karnataka,,,166.3,,6,Sunday,1,2014,1,279,,0,28.0,14.0,0.0
2014-01-06,Karnataka,,,174.8,,0,Monday,1,2014,0,280,,0,28.6,14.0,0.0
2014-01-07,Karnataka,,,177.3,,1,Tuesday,1,2014,0,281,,0,27.6,13.7,0.0
2014-01-08,Karnataka,181.5,,,,2,Wednesday,1,2014,0,282,,0,27.3,14.0,0.0
2014-01-09,Karnataka,182.4,181.5,,,3,Thursday,1,2014,0,283,,0,27.1,15.1,0.0
2014-01-10,Karnataka,184.9,182.4,,,4,Friday,1,2014,0,284,,0,27.8,15.9,0.0
2014-01-11,Karnataka,183.6,184.9,,,5,Saturday,1,2014,1,285,,0,27.8,15.7,0.0
2014-01-12,Karnataka,175.4,183.6,,,6,Sunday,1,2014,1,286,,0,28.4,14.7,0.0
2014-01-13,Karnataka,182.0,175.4,,,0,Monday,1,2014,0,287,,0,27.5,15.0,0.0
2014-01-14,Karnataka,181.5,182.0,,,1,Tuesday,1,2014,0,288,Milad-un-Nabi,1,27.5,15.9,0.0
2014-01-15,Karnataka,177.5,181.5,181.5,181.6142857142857,2,Wednesday,1,2014,0,289,,0,27.8,15.5,0.0
2014-01-16,Karnataka,182.0,177.5,182.4,181.04285714285714,3,Thursday,1,2014,0,290,,0,26.2,15.8,0.0
2014-01-17,Karnataka,184.6,182.0,184.9,180.98571428571427,4,Friday,1,2014,0,291,,0,27.0,16.8,0.0
2014-01-18,Karnataka,182.4,184.6,183.6,180.94285714285715,5,Saturday,1,2014,1,292,,0,27.5,15.2,0.0
2014-01-19,Karnataka,174.2,182.4,175.4,180.77142857142854,6,Sunday,1,2014,1,293,,0,27.5,14.8,0.0
2014-01-20,Karnataka,181.4,174.2,182.0,180.6,0,Monday,1,2014,0,294,,0,27.0,16.7,0.0
2014-01-21,Karnataka,180.4,181.4,181.5,180.51428571428573,1,Tuesday,1,2014,0,295,,0,26.0,14.2,0.0
2014-01-22,Karnataka,182.1,180.4,177.5,180.35714285714286,2,Wednesday,1,2014,0,296,,0,26.1,15.1,0.0
2014-01-23,Karnataka,183.2,182.1,182.0,181.01428571428573,3,Thursday,1,2014,0,297,,0,27.2,13.6,0.0
2014-01-24,Karnataka,185.8,183.2,184.6,181.18571428571428,4,Friday,1,2014,0,298,,0,28.2,14.6,0.0
2014-01-25,Karnataka,184.5,185.8,182.4,181.35714285714286,5,Saturday,1,2014,1,299,,0,27.2,14.7,0.0
2014-01-26,Karnataka,173.2,184.5,174.2,181.65714285714287,6,Sunday,1,2014,1,300,Republic Day,1,26.5,14.2,0.0
2014-01-27,Karnataka,181.1,173.2,181.4,181.5142857142857,0,Monday,1,2014,0,301,,0,25.8,13.9,0.0
2014-01-28,Karnataka,185.9,181.1,180.4,181.47142857142856,1,Tuesday,1,2014,0,302,,0,26.3,14.7,0.0
2014-01-29,Karnataka,187.9,185.9,182.1,182.25714285714284,2,Wednesday,1,2014,0,303,,0,27.0,15.7,0.0
2014-01-30,Karnataka,180.4,187.9,183.2,183.08571428571426,3,Thursday,1,2014,0,304,,0,27.1,14.8,0.0
2014-01-31,Karnataka,185.2,180.4,185.8,182.6857142857143,4,Friday,1,2014,0,305,,0,27.8,14.5,0.0
2014-02-01,Karnataka,184.4,185.2,184.5,182.59999999999997,5,Saturday,2,2014,1,306,,0,27.5,14.8,0.0
2014-02-02,Karnataka,175.8,184.4,173.2,182.58571428571426,6,Sunday,2,2014,1,307,,0,27.7,16.8,0.0
2014-02-03,Karnataka,187.3,175.8,181.1,182.95714285714286,0,Monday,2,2014,0,308,,0,29.1,15.0,0.0
2014-02-04,Karnataka,188.9,187.3,185.9,183.84285714285716,1,Tuesday,2,2014,0,309,,0,30.1,14.4,0.0
2014-02-05,Karnataka,188.6,188.9,187.9,184.27142857142857,2,Wednesday,2,2014,0,310,,0,30.0,14.8,0.0
2014-02-06,Karnataka,185.5,188.6,180.4,184.37142857142857,3,Thursday,2,2014,0,311,,0,30.6,14.7,0.0
2014-02-07,Karnataka,186.6,185.5,185.2,185.09999999999997,4,Friday,2,2014,0,312,,0,29.7,14.7,0.0
2014-02-08,Karnataka,184.0,186.6,184.4,185.3,5,Saturday,2,2014,1,313,,0,29.8,14.1,0.0
2014-02-09,Karnataka,178.2,184.0,175.8,185.24285714285716,6,Sunday,2,2014,1,314,,0,30.1,14.8,0.0
2014-02-10,Karnataka,186.1,178.2,187.3,185.58571428571432,0,Monday,2,2014,0,315,,0,29.5,15.5,0.0
2014-02-11,Karnataka,193.2,186.1,188.9,185.41428571428574,1,Tuesday,2,2014,0,316,,0,29.2,16.2,0.0
2014-02-12,Karnataka,192.5,193.2,188.6,186.02857142857144,2,Wednesday,2,2014,0,317,,0,28.9,15.9,0.0
2014-02-13,Karnataka,194.0,192.5,185.5,186.58571428571426,3,Thursday,2,2014,0,318,,0,29.5,16.9,0.0
2014-02-14,Karnataka,194.9,194.0,186.6,187.79999999999998,4,Friday,2,2014,0,319,,0,28.7,17.2,0.0
2014-02-15,Karnataka,191.1,194.9,184.0,188.98571428571427,5,Saturday,2,2014,1,320,,0,27.7,17.6,0.0
2014-02-16,Karnataka,181.4,191.1,178.2,190.0,6,Sunday,2,2014,1,321,,0,28.7,18.5,0.2
2014-02-17,Karnataka,190.0,181.4,186.1,190.45714285714283,0,Monday,2,2014,0,322,,0,29.4,17.7,0.0
2014-02-18,Karnataka,192.1,190.0,193.2,191.0142857142857,1,Tuesday,2,2014,0,323,,0,27.8,18.6,0.0
2014-02-19,Karnataka,192.8,192.1,192.5,190.85714285714286,2,Wednesday,2,2014,0,324,,0,27.5,17.9,0.0
2014-02-20,Karnataka,192.6,192.8,194.0,190.9,3,Thursday,2,2014,0,325,,0,27.9,18.3,0.0
2014-02-21,Karnataka,192.6,192.6,194.9,190.7,4,Friday,2,2014,0,326,,0,28.0,18.0,0.0
2014-02-22,Karnataka,192.3,192.6,191.1,190.3714285714286,5,Saturday,2,2014,1,327,,0,29.1,17.7,0.0
2014-02-23,Karnataka,187.9,192.3,181.4,190.54285714285714,6,Sunday,2,2014,1,328,,0,30.3,16.2,0.0
2014-02-24,Karnataka,191.3,187.9,190.0,191.4714285714286,0,Monday,2,2014,0,329,,0,29.1,14.7,0.0
2014-02-25,Karnataka,194.0,191.3,192.1,191.65714285714287,1,Tuesday,2,2014,0,330,,0,27.6,19.1,0.1
2014-02-26,Karnataka,190.5,194.0,192.8,191.92857142857142,2,Wednesday,2,2014,0,331,,0,30.1,17.5,0.0
2014-02-27,Karnataka,187.4,190.5,192.6,191.6,3,Thursday,2,2014,0,332,,0,30.7,15.5,0.0
2014-02-28,Karnataka,186.5,187.4,192.6,190.85714285714286,4,Friday,2,2014,0,333,,0,27.9,17.8,0.0
2014-03-01,Karnataka,182.4,186.5,192.3,189.9857142857143,5,Saturday,3,2014,1,334,,0,28.0,18.6,2.1
2014-03-02,Karnataka,172.8,182.4,187.9,188.57142857142858,6,Sunday,3,2014,1,335,,0,28.1,19.3,0.1
2014-03-03,Karnataka,176.7,172.8,191.3,186.41428571428568,0,Monday,3,2014,0,336,,0,27.3,19.2,1.7
2014-03-04,Karnataka,178.7,176.7,194.0,184.32857142857142,1,Tuesday,3,2014,0,337,,0,27.3,18.5,0.9
2014-03-05,Karnataka,181.4,178.7,190.5,182.14285714285714,2,Wednesday,3,2014,0,338,,0,27.1,18.6,0.2
2014-03-06,Karnataka,179.5,181.4,187.4,180.84285714285716,3,Thursday,3,2014,0,339,,0,27.4,18.5,0.1
2014-03-07,Karnataka,175.2,179.5,186.5,179.71428571428572,4,Friday,3,2014,0,340,,0,27.8,18.4,1.7
2014-03-08,Karnataka,159.8,175.2,182.4,178.09999999999997,5,Saturday,3,2014,1,341,,0,30.5,18.0,0.0
2014-03-09,Karnataka,151.1,159.8,172.8,174.87142857142857,6,Sunday,3,2014,1,342,,0,29.2,17.0,0.0
2014-03-10,Karnataka,165.6,151.1,176.7,171.77142857142857,0,Monday,3,2014,0,343,,0,30.3,17.5,0.1
2014-03-11,Karnataka,173.6,165.6,178.7,170.18571428571428,1,Tuesday,3,2014,0,344,,0,30.0,18.2,0.0
2014-03-12,Karnataka,176.6,173.6,181.4,169.45714285714286,2,Wednesday,3,2014,0,345,,0,30.2,16.3,0.0
2014-03-13,Karnataka,182.1,176.6,179.5,168.77142857142857,3,Thursday,3,2014,0,346,,0,31.0,15.3,0.0
2014-03-14,Karnataka,188.3,182.1,175.2,169.14285714285714,4,Friday,3,2014,0,347,,0,31.8,15.7,0.0
2014-03-15,Karnataka,187.6,188.3,159.8,171.0142857142857,5,Saturday,3,2014,1,348,,0,32.4,16.1,0.0
2014-03-16,Karnataka,179.6,187.6,151.1,174.9857142857143,6,Sunday,3,2014,1,349,,0,32.8,16.1,0.0
2014-03-17,Karnataka,189.5,179.6,165.6,179.05714285714288,0,Monday,3,2014,0,350,Holi,1,33.3,17.4,0.0
2014-03-18,Karnataka,190.8,189.5,173.6,182.47142857142856,1,Tuesday,3,2014,0,351,,0,33.7,17.5,0.0
2014-03-19,Karnataka,192.3,190.8,176.6,184.92857142857142,2,Wednesday,3,2014,0,352,,0,33.7,17.7,0.0
2014-03-20,Karnataka,186.6,192.3,182.1,187.17142857142858,3,Thursday,3,2014,0,353,,0,34.4,18.3,0.0
2014-03-21,Karnataka,188.4,186.6,188.3,187.81428571428572,4,Friday,3,2014,0,354,,0,34.4,20.0,0.0
2014-03-22,Karnataka,199.9,188.4,187.6,187.82857142857142,5,Saturday,3,2014,1,355,,0,33.2,21.0,0.0
2014-03-23,Karnataka,193.2,199.9,179.6,189.58571428571426,6,Sunday,3,2014,1,356,,0,34.0,21.3,0.0
2014-03-24,Karnataka,200.8,193.2,189.5,191.52857142857144,0,Monday,3,2014,0,357,,0,34.1,19.4,0.0
2014-03-25,Karnataka,199.2,200.8,190.8,193.14285714285714,1,Tuesday,3,2014,0,358,,0,34.0,18.3,0.0
2014-03-26,Karnataka,203.4,199.2,192.3,194.34285714285716,2,Wednesday,3,2014,0,359,,0,34.0,19.1,0.0
2014-03-27,Karnataka,203.2,203.4,186.6,195.92857142857142,3,Thursday,3,2014,0,360,,0,33.6,17.1,0.0
2014-03-28,Karnataka,201.4,203.2,188.4,198.29999999999998,4,Friday,3,2014,0,361,,0,34.1,17.4,0.0
2014-03-29,Karnataka,202.4,201.4,199.9,200.15714285714287,5,Saturday,3,2014,1,362,,0,34.9,18.9,0.0
2014-03-30,Karnataka,196.1,202.4,193.2,200.5142857142857,6,Sunday,3,2014,1,363,,0,35.2,19.1,0.0
2014-03-31,Karnataka,194.8,196.1,200.8,200.92857142857142,0,Monday,3,2014,0,364,Ugadi,1,35.0,19.8,0.0
2014-04-01,Karnataka,194.4,194.8,199.2,200.07142857142858,1,Tuesday,4,2014,0,365,,0,34.8,20.5,0.0
2014-04-02,Karnataka,197.2,194.4,203.4,199.3857142857143,2,Wednesday,4,2014,0,366,,0,33.6,22.1,0.0
2014-04-03,Karnataka,204.1,197.2,203.2,198.5,3,Thursday,4,2014,0,367,,0,35.1,20.4,0.0
2014-04-04,Karnataka,205.0,204.1,201.4,198.62857142857143,4,Friday,4,2014,0,368,,0,34.3,19.5,0.0
2014-04-05,Karnataka,203.1,205.0,202.4,199.14285714285714,5,Saturday,4,2014,1,369,,0,34.9,19.8,0.0
2014-04-06,Karnataka,193.3,203.1,196.1,199.24285714285716,6,Sunday,4,2014,1,370,,0,34.8,20.2,0.0
2014-04-07,Karnataka,206.7,193.3,194.8,198.84285714285713,0,Monday,4,2014,0,371,,0,34.8,20.6,0.0
2014-04-08,Karnataka,201.2,206.7,194.4,200.54285714285714,1,Tuesday,4,2014,0,372,Ram Navami,1,35.2,21.3,0.0
2014-04-09,Karnataka,185.6,201.2,197.2,201.5142857142857,2,Wednesday,4,2014,0,373,,0,32.8,22.3,0.9
2014-04-10,Karnataka,185.9,185.6,204.1,199.85714285714286,3,Thursday,4,2014,0,374,,0,33.3,21.4,1.6
2014-04-11,Karnataka,194.3,185.9,205.0,197.25714285714284,4,Friday,4,2014,0,375,,0,32.9,20.3,0.0
2014-04-12,Karnataka,191.6,194.3,203.1,195.72857142857143,5,Saturday,4,2014,1,376,,0,32.0,21.2,0.2
2014-04-13,Karnataka,182.4,191.6,193.3,194.08571428571426,6,Sunday,4,2014,1,377,Mahavir Jayanti,1,32.8,21.7,0.8
2014-04-14,Karnataka,190.0,182.4,206.7,192.52857142857144,0,Monday,4,2014,0,378,Dr. B. R. Ambedkar's Jayanti,1,32.4,22.1,0.7
2014-04-15,Karnataka,185.0,190.0,201.2,190.14285714285714,1,Tuesday,4,2014,0,379,,0,31.8,20.8,0.1
2014-04-16,Karnataka,188.5,185.0,185.6,187.82857142857142,2,Wednesday,4,2014,0,380,,0,33.4,20.7,0.0
2014-04-17,Karnataka,177.9,188.5,185.9,188.24285714285716,3,Thursday,4,2014,0,381,,0,31.5,21.3,0.2
2014-04-18,Karnataka,168.2,177.9,194.3,187.1,4,Friday,4,2014,0,382,Good Friday,1,32.2,21.6,2.8
2014-04-19,Karnataka,169.8,168.2,191.6,183.37142857142857,5,Saturday,4,2014,1,383,,0,33.6,20.5,0.0
2014-04-20,Karnataka,159.8,169.8,182.4,180.2571428571429,6,Sunday,4,2014,1,384,,0,35.2,22.2,0.0
2014-04-21,Karnataka,181.6,159.8,190.0,177.02857142857144,0,Monday,4,2014,0,385,,0,35.1,19.1,0.0
2014-04-22,Karnataka,191.4,181.6,185.0,175.82857142857142,1,Tuesday,4,2014,0,386,,0,35.4,19.2,0.0
2014-04-23,Karnataka,195.0,191.4,188.5,176.74285714285716,2,Wednesday,4,2014,0,387,,0,34.9,19.8,0.0
2014-04-24,Karnataka,196.3,195.0,177.9,177.67142857142858,3,Thursday,4,2014,0,388,,0,36.1,21.0,0.0
2014-04-25,Karnataka,195.0,196.3,168.2,180.29999999999998,4,Friday,4,2014,0,389,,0,36.1,22.2,0.0
2014-04-26,Karnataka,181.8,195.0,169.8,184.12857142857143,5,Saturday,4,2014,1,390,,0,34.9,23.8,0.2
2014-04-27,Karnataka,169.1,181.8,159.8,185.84285714285716,6,Sunday,4,2014,1,391,,0,35.1,23.1,0.0
2014-04-28,Karnataka,179.9,169.1,181.6,187.17142857142858,0,Monday,4,2014,0,392,,0,35.5,23.4,0.0
2014-04-29,Karnataka,,179.9,191.4,186.92857142857142,1,Tuesday,4,2014,0,393,,0,36.3,23.1,0.0
2014-04-30,Karnataka,176.9,,195.0,,2,Wednesday,4,2014,0,394,,0,36.0,23.3,0.0
2014-05-01,Karnataka,162.3,176.9,196.3,,3,Thursday,5,2014,0,395,,0,35.3,24.0,0.0
2014-05-02,Karnataka,162.4,162.3,195.0,,4,Friday,5,2014,0,396,,0,34.7,23.5,0.0
2014-05-03,Karnataka,162.7,162.4,181.8,,5,Saturday,5,2014,1,397,,0,33.9,22.8,1.4
2014-05-04,Karnataka,154.0,162.7,169.1,,6,Sunday,5,2014,1,398,,0,34.8,22.3,3.9
2014-05-05,Karnataka,170.2,154.0,179.9,,0,Monday,5,2014,0,399,,0,32.1,21.7,0.7
2014-05-06,Karnataka,170.4,170.2,,,1,Tuesday,5,2014,0,400,,0,31.7,21.7,7.7
2014-05-07,Karnataka,169.3,170.4,176.9,165.55714285714288,2,Wednesday,5,2014,0,401,,0,26.5,20.6,7.7
2014-05-08,Karnataka,142.4,169.3,162.3,164.47142857142856,3,Thursday,5,2014,0,402,,0,22.4,20.2,18.8
2014-05-09,Karnataka,134.0,142.4,162.4,161.62857142857143,4,Friday,5,2014,0,403,,0,26.9,20.1,29.2
2014-05-10,Karnataka,145.5,134.0,162.7,157.57142857142858,5,Saturday,5,2014,1,404,,0,29.5,20.2,0.0
2014-05-11,Karnataka,145.0,145.5,154.0,155.1142857142857,6,Sunday,5,2014,1,405,,0,29.9,20.7,0.0
2014-05-12,Karnataka,162.0,145.0,170.2,153.82857142857142,0,Monday,5,2014,0,406,,0,31.5,19.6,0.0
2014-05-13,Karnataka,170.0,162.0,170.4,152.65714285714284,1,Tuesday,5,2014,0,407,,0,31.5,19.9,0.0
2014-05-14,Karnataka,175.4,170.0,169.3,152.6,2,Wednesday,5,2014,0,408,Buddha Purnima,1,32.5,21.2,0.0
2014-05-15,Karnataka,182.1,175.4,142.4,153.47142857142856,3,Thursday,5,2014,0,409,,0,32.1,21.1,0.0
2014-05-16,Karnataka,188.6,182.1,134.0,159.14285714285714,4,Friday,5,2014,0,410,,0,32.1,20.3,0.0
2014-05-17,Karnataka,178.5,188.6,145.5,166.94285714285712,5,Saturday,5,2014,1,411,,0,31.7,20.8,2.3
2014-05-18,Karnataka,165.4,178.5,145.0,171.65714285714284,6,Sunday,5,2014,1,412,,0,33.0,21.7,1.4
2014-05-19,Karnataka,171.2,165.4,162.0,174.57142857142858,0,Monday,5,2014,0,413,,0,33.5,22.5,0.3
2014-05-20,Karnataka,157.6,171.2,170.0,175.8857142857143,1,Tuesday,5,2014,0,414,,0,32.1,21.8,23.8
2014-05-21,Karnataka,154.3,157.6,175.4,174.1142857142857,2,Wednesday,5,2014,0,415,,0,30.8,21.5,6.2
2014-05-22,Karnataka,157.2,154.3,182.1,171.09999999999997,3,Thursday,5,2014,0,416,,0,31.4,20.9,5.8
2014-05-23,Karnataka,168.5,157.2,188.6,167.54285714285714,4,Friday,5,2014,0,417,,0,31.9,21.3,0.0
2014-05-24,Karnataka,172.4,168.5,178.5,164.67142857142858,5,Saturday,5,2014,1,418,,0,32.1,21.8,0.0
2014-05-25,Karnataka,159.4,172.4,165.4,163.79999999999998,6,Sunday,5,2014,1,419,,0,32.5,21.5,0.0
2014-05-26,Karnataka,173.0,159.4,171.2,162.94285714285712,0,Monday,5,2014,0,420,,0,32.2,21.5,0.6
2014-05-27,Karnataka,166.4,173.0,157.6,163.2,1,Tuesday,5,2014,0,421,,0,31.6,22.4,12.3
2014-05-28,Karnataka,159.6,166.4,154.3,164.45714285714286,2,Wednesday,5,2014,0,422,,0,31.5,21.0,17.7
2014-05-29,Karnataka,158.0,159.6,157.2,165.21428571428572,3,Thursday,5,2014,0,423,,0,30.5,20.7,0.1
2014-05-30,Karnataka,158.7,158.0,168.5,165.32857142857142,4,Friday,5,2014,0,424,,0,31.5,21.4,6.0
2014-05-31,Karnataka,158.6,158.7,172.4,163.92857142857142,5,Saturday,5,2014,1,425,,0,31.5,21.6,9.1
2014-06-01,Karnataka,148.9,158.6,159.4,161.95714285714283,6,Sunday,6,2014,1,426,,0,30.0,21.5,15.3
2014-06-02,Karnataka,153.8,148.9,173.0,160.45714285714286,0,Monday,6,2014,0,427,,0,30.2,21.6,20.1
2014-06-03,Karnataka,135.4,153.8,166.4,157.71428571428572,1,Tuesday,6,2014,0,428,,0,27.6,21.2,5.8
2014-06-04,Karnataka,149.2,135.4,159.6,153.28571428571428,2,Wednesday,6,2014,0,429,,0,29.7,20.5,1.5
2014-06-05,Karnataka,151.4,149.2,158.0,151.79999999999998,3,Thursday,6,2014,0,430,,0,29.8,21.1,5.0
2014-06-06,Karnataka,145.0,151.4,158.7,150.85714285714286,4,Friday,6,2014,0,431,,0,29.7,21.1,4.5
2014-06-07,Karnataka,143.8,145.0,158.6,148.9,5,Saturday,6,2014,1,432,,0,30.3,21.6,0.3
2014-06-08,Karnataka,136.4,143.8,148.9,146.78571428571428,6,Sunday,6,2014,1,433,,0,30.4,21.2,0.6
2014-06-09,Karnataka,149.4,136.4,153.8,145.0,0,Monday,6,2014,0,434,,0,28.6,20.7,0.9
2014-06-10,Karnataka,156.0,149.4,135.4,144.37142857142857,1,Tuesday,6,2014,0,435,,0,27.8,20.8,1.0
2014-06-11,Karnataka,163.0,156.0,149.2,147.31428571428572,2,Wednesday,6,2014,0,436,,0,28.6,22.0,0.2
2014-06-12,Karnataka,164.4,163.0,151.4,149.28571428571428,3,Thursday,6,2014,0,437,,0,29.0,20.9,1.6
2014-06-13,Karnataka,159.2,164.4,145.0,151.14285714285714,4,Friday,6,2014,0,438,,0,28.5,20.9,6.9
2014-06-14,Karnataka,156.6,159.2,143.8,153.17142857142858,5,Saturday,6,2014,1,439,,0,29.1,21.1,0.0
2014-06-15,Karnataka,151.9,156.6,136.4,155.0,6,Sunday,6,2014,1,440,,0,28.4,20.5,0.3
2014-06-16,Karnataka,160.6,151.9,149.4,157.21428571428572,0,Monday,6,2014,0,441,,0,29.0,20.7,0.0
2014-06-17,Karnataka,164.0,160.6,156.0,158.81428571428572,1,Tuesday,6,2014,0,442,,0,28.8,21.4,0.2
2014-06-18,Karnataka,165.0,164.0,163.0,159.95714285714286,2,Wednesday,6,2014,0,443,,0,27.2,21.3,1.0
2014-06-19,Karnataka,161.2,165.0,164.4,160.24285714285716,3,Thursday,6,2014,0,444,,0,28.5,21.0,0.1
2014-06-20,Karnataka,164.3,161.2,159.2,159.78571428571428,4,Friday,6,2014,0,445,,0,28.2,21.0,0.1
