date,state,energy_met_mu
2014-02-08,Sikkim,1.3
2014-02-09,Sikkim,1.5
2014-02-10,Sikkim,1.3
2014-02-11,Sikkim,1.4
2014-02-12,Sikkim,1.4
2014-02-13,Sikkim,1.5
2014-02-14,Sikkim,1.7
2014-02-15,Sikkim,1.3
2014-02-16,Sikkim,1.5
2014-02-17,Sikkim,1.4
2014-02-18,Sikkim,1.4
2014-02-19,Sikkim,1.3
2014-02-20,Sikkim,1.3
2014-02-21,Sikkim,1.4
2014-02-22,Sikkim,1.6
2014-02-23,Sikkim,1.4
2014-02-24,Sikkim,1.5
2014-02-25,Sikkim,1.3
2014-02-26,Sikkim,1.1
2014-02-27,Sikkim,1.5
2014-02-28,Sikkim,1.6
2014-03-01,Sikkim,1.5
2014-03-02,Sikkim,1.7
2014-03-03,Sikkim,1.3
2014-03-04,Sikkim,1.4
2014-03-05,Sikkim,1.4
2014-03-06,Sikkim,1.3
2014-03-07,Sikkim,1.4
2014-03-08,Sikkim,1.2
2014-03-09,Sikkim,1.2
2014-03-10,Sikkim,1.3
2014-03-11,Sikkim,1.4
2014-03-12,Sikkim,1.4
2014-03-13,Sikkim,1.5
2014-03-14,Sikkim,1.3
2014-03-15,Sikkim,1.2
2014-03-16,Sikkim,1.0
2014-03-17,Sikkim,1.1
2014-03-18,Sikkim,1.5
2014-03-19,Sikkim,0.6
2014-03-20,Sikkim,1.3
2014-03-21,Sikkim,1.3
2014-03-22,Sikkim,0.9
2014-03-23,Sikkim,1.2
2014-03-24,Sikkim,1.2
2014-03-25,Sikkim,1.5
2014-03-26,Sikkim,1.4
2014-03-27,Sikkim,1.1
2014-03-28,Sikkim,1.0
2014-03-29,Sikkim,0.7
2014-03-30,Sikkim,0.3
2014-03-31,Sikkim,0.9
2014-04-01,Sikkim,1.4
2014-04-02,Sikkim,1.2
2014-04-03,Sikkim,1.3
2014-04-04,Sikkim,1.7
2014-04-05,Sikkim,1.3
2014-04-06,Sikkim,1.3
2014-04-07,Sikkim,1.8
2014-04-08,Sikkim,1.5
2014-04-09,Sikkim,1.2
2014-04-10,Sikkim,1.2
2014-04-11,Sikkim,1.5
2014-04-12,Sikkim,0.8
2014-04-13,Sikkim,1.2
2014-04-14,Sikkim,1.4
2014-04-15,Sikkim,1.5
2014-04-16,Sikkim,1.5
2014-04-17,Sikkim,1.1
2014-04-18,Sikkim,1.4
2014-04-19,Sikkim,1.4
2014-04-20,Sikkim,1.2
2014-04-21,Sikkim,1.2
2014-04-22,Sikkim,1.6
2014-04-23,Sikkim,1.1
2014-04-24,Sikkim,1.2
2014-04-25,Sikkim,1.2
2014-04-26,Sikkim,1.1
2014-04-27,Sikkim,1.0
2014-04-28,Sikkim,1.1
2014-04-30,Sikkim,1.6
2014-05-01,Sikkim,0.8
2014-05-02,Sikkim,0.9
2014-05-03,Sikkim,0.6
2014-05-04,Sikkim,0.8
2014-05-05,Sikkim,0.8
2014-05-06,Sikkim,1.3
2014-05-07,Sikkim,1.2
2014-05-08,Sikkim,0.9
2014-05-09,Sikkim,0.6
2014-05-10,Sikkim,0.4
2014-05-11,Sikkim,0.5
2014-05-12,Sikkim,0.5
2014-05-13,Sikkim,0.6
2014-05-14,Sikkim,0.8
2014-05-15,Sikkim,1.0
2014-05-16,Sikkim,1.0
2014-05-17,Sikkim,1.1
2014-05-18,Sikkim,1.2
2014-05-19,Sikkim,1.3
2014-05-20,Sikkim,1.0
2014-05-21,Sikkim,1.1
2014-05-22,Sikkim,0.9
2014-05-23,Sikkim,1.1
2014-05-24,Sikkim,1.0
2014-05-25,Sikkim,1.6
2014-05-26,Sikkim,1.8
2014-05-27,Sikkim,1.6
2014-05-28,Sikkim,1.0
2014-05-29,Sikkim,0.3
2014-05-30,Sikkim,1.1
2014-05-31,Sikkim,1.3
2014-06-01,Sikkim,1.4
2014-06-02,Sikkim,1.2
2014-06-03,Sikkim,1.2
2014-06-04,Sikkim,1.4
2014-06-05,Sikkim,1.2
2014-06-06,Sikkim,1.1
2014-06-07,Sikkim,1.3
2014-06-08,Sikkim,1.5
2014-06-09,Sikkim,1.5
2014-06-10,Sikkim,1.6
2014-06-11,Sikkim,1.3
2014-06-12,Sikkim,1.1
2014-06-13,Sikkim,1.2
2014-06-14,Sikkim,1.5
2014-06-15,Sikkim,1.1
2014-06-16,Sikkim,1.4
2014-06-17,Sikkim,1.3
2014-06-18,Sikkim,1.3
2014-06-19,Sikkim,1.2
2014-06-20,Sikkim,1.2
2014-06-21,Sikkim,1.3
2014-06-22,Sikkim,1.1
2014-06-23,Sikkim,1.1
2014-06-24,Sikkim,1.3
2014-06-25,Sikkim,1.3
2014-06-26,Sikkim,1.3
2014-06-27,Sikkim,1.2
2014-06-28,Sikkim,1.4
2014-06-29,Sikkim,1.1
2014-06-30,Sikkim,1.2
2014-07-01,Sikkim,1.3
2014-07-02,Sikkim,1.2
2014-07-03,Sikkim,1.3
2014-07-04,Sikkim,1.3
2014-07-05,Sikkim,1.0
2014-07-06,Sikkim,1.0
2014-07-07,Sikkim,1.3
2014-07-08,Sikkim,1.3
2014-07-09,Sikkim,1.0
2014-07-10,Sikkim,1.3
2014-07-11,Sikkim,1.4
2014-07-12,Sikkim,1.3
2014-07-13,Sikkim,1.0
2014-07-14,Sikkim,1.3
2014-07-15,Sikkim,1.2
2014-07-16,Sikkim,1.2
2014-07-17,Sikkim,1.3
2014-07-18,Sikkim,1.3
2014-07-19,Sikkim,1.0
2014-07-20,Sikkim,1.1
2014-07-21,Sikkim,1.3
2014-07-22,Sikkim,1.2
2014-07-23,Sikkim,1.3
2014-07-24,Sikkim,1.4
2014-07-25,Sikkim,1.2
2014-07-26,Sikkim,1.1
2014-07-27,Sikkim,1.2
2014-07-28,Sikkim,1.1
2014-07-29,Sikkim,1.1
2014-07-30,Sikkim,1.1
2014-07-31,Sikkim,1.1
2014-08-01,Sikkim,1.1
2014-08-02,Sikkim,1.5
2014-08-03,Sikkim,1.1
2014-08-04,Sikkim,1.0
2014-08-05,Sikkim,1.2
2014-08-06,Sikkim,1.4
2014-08-07,Sikkim,1.3
2014-08-08,Sikkim,1.2
2014-08-09,Sikkim,1.2
2014-08-10,Sikkim,0.9
2014-08-11,Sikkim,1.1
2014-08-12,Sikkim,1.2
2014-08-13,Sikkim,1.2
2014-08-14,Sikkim,1.1
2014-08-15,Sikkim,0.9
2014-08-16,Sikkim,1.2
2014-08-17,Sikkim,1.1
2014-08-18,Sikkim,1.3
2014-08-19,Sikkim,1.0
2014-08-20,Sikkim,1.5
2014-08-21,Sikkim,1.2
2014-08-22,Sikkim,1.2
2014-08-24,Sikkim,0.3
2014-08-25,Sikkim,1.2
2014-08-26,Sikkim,1.2
2014-08-27,Sikkim,1.1
2014-08-28,Sikkim,1.3
2014-08-29,Sikkim,1.2
2014-08-30,Sikkim,1.1
2014-08-31,Sikkim,1.2
2014-09-01,Sikkim,1.2
2014-09-02,Sikkim,1.1
2014-09-03,Sikkim,1.2
2014-09-04,Sikkim,1.1
2014-09-05,Sikkim,1.3
2014-09-06,Sikkim,1.3
2014-09-07,Sikkim,1.1
2014-09-08,Sikkim,1.2
2014-09-09,Sikkim,1.4
2014-09-10,Sikkim,1.3
2014-09-11,Sikkim,1.3
2014-09-12,Sikkim,1.3
2014-09-13,Sikkim,1.3
2014-09-14,Sikkim,1.3
2014-09-15,Sikkim,1.5
2014-09-16,Sikkim,1.3
2014-09-17,Sikkim,1.2
2014-09-18,Sikkim,1.2
2014-09-19,Sikkim,1.2
2014-09-20,Sikkim,1.4
2014-09-21,Sikkim,2.9
2014-09-22,Sikkim,1.2
2014-09-23,Sikkim,1.2
2014-09-24,Sikkim,1.2
2014-09-25,Sikkim,1.3
2014-09-26,Sikkim,1.4
2014-09-27,Sikkim,1.3
2014-09-28,Sikkim,1.0
2014-09-29,Sikkim,1.3
2014-09-30,Sikkim,1.3
2014-10-01,Sikkim,1.1
2014-10-02,Sikkim,0.9
2014-10-03,Sikkim,0.8
2014-10-04,Sikkim,0.8
2014-10-05,Sikkim,0.8
2014-10-06,Sikkim,0.9
2014-10-07,Sikkim,0.7
2014-10-08,Sikkim,1.0
2014-10-09,Sikkim,0.6
2014-10-10,Sikkim,1.1
2014-10-11,Sikkim,1.1
2014-10-12,Sikkim,1.2
2014-10-13,Sikkim,1.2
2014-10-14,Sikkim,1.5
2014-10-15,Sikkim,1.8
2014-10-16,Sikkim,1.4
2014-10-17,Sikkim,1.3
2014-10-18,Sikkim,1.7
2014-10-19,Sikkim,1.4
2014-10-20,Sikkim,1.2
2014-10-21,Sikkim,1.2
2014-10-22,Sikkim,1.7
2014-10-23,Sikkim,1.0
2014-10-24,Sikkim,1.1
2014-10-25,Sikkim,1.0
2014-10-26,Sikkim,1.0
2014-10-27,Sikkim,1.3
2014-10-28,Sikkim,1.2
2014-10-29,Sikkim,2.0
2014-10-30,Sikkim,1.7
2014-10-31,Sikkim,1.6
2014-11-01,Sikkim,1.5
2014-11-02,Sikkim,1.5
2014-11-03,Sikkim,1.3
2014-11-04,Sikkim,1.6
2014-11-05,Sikkim,1.3
2014-11-06,Sikkim,1.3
2014-11-07,Sikkim,1.3
2014-11-08,Sikkim,1.2
2014-11-09,Sikkim,1.2
2014-11-10,Sikkim,1.4
2014-11-11,Sikkim,1.3
2014-11-12,Sikkim,1.6
2014-11-13,Sikkim,1.4
2014-11-14,Sikkim,1.3
2014-11-15,Sikkim,1.3
2014-11-16,Sikkim,1.8
2014-11-17,Sikkim,1.5
2014-11-18,Sikkim,1.4
2014-11-19,Sikkim,1.3
2014-11-20,Sikkim,1.7
2014-11-21,Sikkim,1.9
2014-11-22,Sikkim,1.5
2014-11-23,Sikkim,1.7
2014-11-24,Sikkim,1.6
2014-11-25,Sikkim,1.4
2014-11-26,Sikkim,1.6
2014-11-27,Sikkim,1.7
2014-11-28,Sikkim,1.4
2014-11-29,Sikkim,1.5
2014-11-30,Sikkim,1.8
2014-12-01,Sikkim,1.6
2014-12-02,Sikkim,1.5
2014-12-03,Sikkim,1.6
2014-12-04,Sikkim,1.5
2014-12-05,Sikkim,1.5
2014-12-06,Sikkim,1.4
2014-12-07,Sikkim,1.2
2014-12-08,Sikkim,1.4
2014-12-09,Sikkim,1.9
2014-12-10,Sikkim,1.9
2014-12-11,Sikkim,1.6
2014-12-12,Sikkim,1.5
2014-12-13,Sikkim,1.5
2014-12-15,Sikkim,1.6
2014-12-16,Sikkim,1.6
2014-12-17,Sikkim,1.5
2014-12-18,Sikkim,1.7
2014-12-19,Sikkim,1.8
2014-12-20,Sikkim,1.6
2014-12-21,Sikkim,1.5
2014-12-22,Sikkim,2.0
2014-12-23,Sikkim,1.7
2014-12-24,Sikkim,1.6
2014-12-25,Sikkim,1.5
2014-12-26,Sikkim,1.6
2014-12-27,Sikkim,1.5
2014-12-28,Sikkim,1.5
2014-12-29,Sikkim,1.5
2014-12-30,Sikkim,1.5
2014-12-31,Sikkim,1.5
2015-01-01,Sikkim,1.8
2015-01-02,Sikkim,1.8
2015-01-03,Sikkim,1.6
2015-01-04,Sikkim,1.2
2015-01-05,Sikkim,1.4
2015-01-06,Sikkim,1.6
2015-01-07,Sikkim,1.5
2015-01-08,Sikkim,1.7
2015-01-09,Sikkim,1.9
2015-01-10,Sikkim,1.7
2015-01-11,Sikkim,1.2
2015-01-12,Sikkim,1.7
2015-01-13,Sikkim,1.6
2015-01-14,Sikkim,1.4
2015-01-15,Sikkim,1.3
2015-01-16,Sikkim,1.9
2015-01-17,Sikkim,1.6
2015-01-18,Sikkim,1.4
2015-01-19,Sikkim,1.7
2015-01-20,Sikkim,1.7
2015-01-21,Sikkim,1.7
2015-01-22,Sikkim,1.7
2015-01-23,Sikkim,1.6
2015-01-24,Sikkim,1.6
2015-01-25,Sikkim,1.3
2015-01-26,Sikkim,1.3
2015-01-27,Sikkim,1.9
2015-01-28,Sikkim,1.7
2015-01-29,Sikkim,1.8
2015-01-30,Sikkim,1.9
2015-01-31,Sikkim,2.3
2015-02-01,Sikkim,1.3
2015-02-02,Sikkim,1.3
2015-02-03,Sikkim,1.7
2015-02-04,Sikkim,1.2
2015-02-05,Sikkim,1.5
2015-02-06,Sikkim,1.3
2015-02-07,Sikkim,1.9
2015-02-08,Sikkim,1.4
2015-02-09,Sikkim,1.6
2015-02-10,Sikkim,1.8
2015-02-11,Sikkim,1.7
2015-02-12,Sikkim,1.3
2015-02-13,Sikkim,1.8
2015-02-14,Sikkim,1.2
2015-02-15,Sikkim,1.8
2015-02-16,Sikkim,1.5
2015-02-17,Sikkim,1.8
2015-02-18,Sikkim,1.6
2015-02-19,Sikkim,1.2
2015-02-20,Sikkim,2.0
2015-02-21,Sikkim,1.5
2015-02-22,Sikkim,1.2
2015-02-23,Sikkim,1.3
2015-02-24,Sikkim,1.5
2015-02-25,Sikkim,1.6
2015-02-26,Sikkim,1.7
2015-02-27,Sikkim,1.3
2015-02-28,Sikkim,1.5
2015-03-01,Sikkim,1.3
2015-03-02,Sikkim,1.4
2015-03-03,Sikkim,1.5
2015-03-04,Sikkim,1.5
2015-03-05,Sikkim,1.5
2015-03-06,Sikkim,1.4
2015-03-07,Sikkim,1.7
2015-03-08,Sikkim,1.6
2015-03-09,Sikkim,1.5
2015-03-10,Sikkim,1.4
2015-03-11,Sikkim,1.4
2015-03-12,Sikkim,1.7
2015-03-13,Sikkim,1.4
2015-03-14,Sikkim,1.6
2015-03-15,Sikkim,1.5
2015-03-16,Sikkim,1.9
2015-03-17,Sikkim,1.2
2015-03-18,Sikkim,0.8
2015-03-19,Sikkim,0.9
2015-03-21,Sikkim,1.4
2015-03-22,Sikkim,1.1
2015-03-23,Sikkim,1.4
2015-03-24,Sikkim,1.5
2015-03-25,Sikkim,1.4
2015-03-26,Sikkim,1.5
2015-03-27,Sikkim,1.2
2015-03-28,Sikkim,1.4
2015-03-29,Sikkim,1.2
2015-03-30,Sikkim,1.3
2015-03-31,Sikkim,2.1
2015-04-01,Sikkim,1.9
2015-04-02,Sikkim,1.4
2015-04-03,Sikkim,1.4
2015-04-04,Sikkim,1.3
2015-04-05,Sikkim,0.7
2015-04-07,Sikkim,1.3
2015-04-08,Sikkim,1.4
2015-04-09,Sikkim,1.1
2015-04-10,Sikkim,1.0
2015-04-11,Sikkim,1.2
2015-04-12,Sikkim,0.9
2015-04-13,Sikkim,1.5
2015-04-14,Sikkim,1.3
2015-04-15,Sikkim,1.2
2015-04-16,Sikkim,1.3
2015-04-17,Sikkim,1.3
2015-04-18,Sikkim,1.4
2015-04-19,Sikkim,0.3
2015-04-20,Sikkim,1.3
2015-04-21,Sikkim,1.3
2015-04-22,Sikkim,0.8
2015-04-23,Sikkim,1.2
2015-04-24,Sikkim,1.5
2015-04-25,Sikkim,1.8
2015-04-26,Sikkim,1.5
2015-04-27,Sikkim,1.3
2015-04-28,Sikkim,1.0
2015-04-29,Sikkim,1.0
2015-04-30,Sikkim,1.1
2015-05-01,Sikkim,1.0
2015-05-03,Sikkim,1.1
2015-05-04,Sikkim,1.1
2015-05-05,Sikkim,1.4
2015-05-06,Sikkim,1.4
2015-05-07,Sikkim,1.2
2015-05-08,Sikkim,1.3
2015-05-09,Sikkim,1.3
2015-05-10,Sikkim,1.5
2015-05-11,Sikkim,2.0
2015-05-12,Sikkim,1.0
2015-05-13,Sikkim,1.2
2015-05-14,Sikkim,1.2
2015-05-15,Sikkim,1.2
2015-05-16,Sikkim,0.9
2015-05-17,Sikkim,1.0
2015-05-18,Sikkim,1.3
2015-05-19,Sikkim,1.3
2015-05-20,Sikkim,1.1
2015-05-21,Sikkim,1.1
2015-05-22,Sikkim,1.2
2015-05-23,Sikkim,1.3
2015-05-24,Sikkim,1.0
2015-05-25,Sikkim,1.3
2015-05-26,Sikkim,3.3
2015-05-27,Sikkim,1.5
2015-05-28,Sikkim,1.2
2015-05-29,Sikkim,1.2
2015-05-30,Sikkim,1.3
2015-05-31,Sikkim,1.1
2015-06-01,Sikkim,1.0
2015-06-02,Sikkim,1.3
2015-06-03,Sikkim,1.2
2015-06-07,Sikkim,0.9
2015-06-08,Sikkim,1.0
2015-06-09,Sikkim,1.0
2015-06-10,Sikkim,1.2
2015-06-11,Sikkim,1.5
2015-06-12,Sikkim,1.0
2015-06-13,Sikkim,1.1
2015-06-14,Sikkim,0.9
2015-06-15,Sikkim,1.1
2015-06-16,Sikkim,1.1
2015-06-17,Sikkim,1.1
2015-06-18,Sikkim,1.1
2015-06-19,Sikkim,1.3
2015-06-20,Sikkim,1.5
2015-06-21,Sikkim,1.1
2015-06-22,Sikkim,1.0
2015-06-23,Sikkim,1.2
2015-06-24,Sikkim,1.2
2015-06-25,Sikkim,1.3
2015-06-26,Sikkim,1.4
2015-06-27,Sikkim,1.5
2015-06-28,Sikkim,1.3
2015-06-29,Sikkim,1.1
2015-06-30,Sikkim,1.1
2015-07-01,Sikkim,1.0
2015-07-02,Sikkim,1.6
2015-07-04,Sikkim,1.3
2015-07-05,Sikkim,1.6
2015-07-06,Sikkim,1.7
2015-07-07,Sikkim,1.2
2015-07-08,Sikkim,1.1
2015-07-09,Sikkim,1.3
2015-07-10,Sikkim,0.9
2015-07-11,Sikkim,1.2
2015-07-14,Sikkim,1.4
2015-07-15,Sikkim,1.2
2015-07-16,Sikkim,1.4
2015-07-17,Sikkim,1.3
2015-07-18,Sikkim,1.0
2015-07-19,Sikkim,0.7
2015-07-20,Sikkim,1.0
2015-07-21,Sikkim,1.3
2015-07-22,Sikkim,1.4
2015-07-23,Sikkim,1.1
2015-07-24,Sikkim,1.2
2015-07-25,Sikkim,1.2
2015-07-26,Sikkim,0.8
2015-07-27,Sikkim,1.5
2015-07-28,Sikkim,1.1
2015-07-29,Sikkim,1.1
2015-07-30,Sikkim,1.2
2015-07-31,Sikkim,1.2
2015-08-01,Sikkim,1.3
2015-08-02,Sikkim,1.1
2015-08-03,Sikkim,0.9
2015-08-04,Sikkim,1.2
2015-08-05,Sikkim,1.2
2015-08-06,Sikkim,1.3
2015-08-07,Sikkim,1.2
2015-08-08,Sikkim,1.1
2015-08-09,Sikkim,0.8
2015-08-10,Sikkim,1.0
2015-08-11,Sikkim,1.3
2015-08-12,Sikkim,1.0
2015-08-13,Sikkim,1.1
2015-08-14,Sikkim,1.1
2015-08-15,Sikkim,1.7
2015-08-16,Sikkim,1.0
2015-08-17,Sikkim,1.2
2015-08-18,Sikkim,1.2
2015-08-19,Sikkim,1.1
2015-08-20,Sikkim,1.1
2015-08-21,Sikkim,1.3
2015-08-22,Sikkim,1.5
2015-08-23,Sikkim,1.2
2015-08-24,Sikkim,1.1
2015-08-25,Sikkim,1.1
2015-08-26,Sikkim,1.4
2015-08-27,Sikkim,1.2
2015-08-28,Sikkim,1.1
2015-08-29,Sikkim,1.1
2015-08-30,Sikkim,1.1
2015-08-31,Sikkim,1.1
2015-09-01,Sikkim,1.2
2015-09-02,Sikkim,1.2
2015-09-03,Sikkim,1.0
2015-09-06,Sikkim,0.9
2015-09-07,Sikkim,1.4
2015-09-08,Sikkim,1.1
2015-09-09,Sikkim,1.2
2015-09-10,Sikkim,1.1
2015-09-11,Sikkim,1.3
2015-09-12,Sikkim,1.2
2015-09-13,Sikkim,0.9
2015-09-14,Sikkim,1.0
2015-09-15,Sikkim,0.9
2015-09-16,Sikkim,1.1
2015-09-17,Sikkim,1.0
2015-09-18,Sikkim,1.1
2015-09-19,Sikkim,1.1
2015-09-20,Sikkim,0.9
2015-09-21,Sikkim,1.1
2015-09-23,Sikkim,1.3
2015-09-24,Sikkim,1.5
2015-09-25,Sikkim,1.2
2015-09-26,Sikkim,1.0
2015-09-27,Sikkim,1.1
2015-09-28,Sikkim,1.2
2015-09-29,Sikkim,1.2
2015-09-30,Sikkim,1.3
2015-10-01,Sikkim,1.0
2015-10-02,Sikkim,1.1
2015-10-03,Sikkim,1.1
2015-10-04,Sikkim,1.1
2015-10-05,Sikkim,1.3
2015-10-06,Sikkim,1.3
2015-10-07,Sikkim,1.1
2015-10-08,Sikkim,1.3
2015-10-09,Sikkim,1.2
2015-10-10,Sikkim,1.2
2015-10-11,Sikkim,0.9
2015-10-12,Sikkim,1.2
2015-10-13,Sikkim,1.2
2015-10-14,Sikkim,1.3
2015-10-15,Sikkim,1.3
2015-10-16,Sikkim,1.0
2015-10-17,Sikkim,1.2
2015-10-18,Sikkim,1.3
2015-10-19,Sikkim,1.6
2015-10-20,Sikkim,1.2
2015-10-21,Sikkim,1.2
2015-10-22,Sikkim,1.0
2015-10-23,Sikkim,0.8
2015-10-24,Sikkim,1.1
2015-10-25,Sikkim,0.8
2015-10-26,Sikkim,1.5
2015-10-27,Sikkim,1.3
2015-10-28,Sikkim,1.3
2015-10-30,Sikkim,1.4
2015-10-31,Sikkim,1.5
2015-11-01,Sikkim,1.4
2015-11-02,Sikkim,1.9
2015-11-03,Sikkim,1.8
2015-11-04,Sikkim,1.4
2015-11-05,Sikkim,1.5
2015-11-06,Sikkim,1.5
2015-11-07,Sikkim,1.2
2015-11-08,Sikkim,1.3
2015-11-09,Sikkim,1.4
2015-11-10,Sikkim,1.4
2015-11-11,Sikkim,1.5
2015-11-12,Sikkim,1.1
2015-11-13,Sikkim,1.1
2015-11-14,Sikkim,1.2
2015-11-15,Sikkim,1.3
2015-11-16,Sikkim,1.0
2015-11-17,Sikkim,1.5
2015-11-18,Sikkim,1.4
2015-11-19,Sikkim,1.6
2015-11-20,Sikkim,1.3
2015-11-21,Sikkim,1.4
2015-11-22,Sikkim,1.3
2015-11-23,Sikkim,1.5
2015-11-24,Sikkim,1.0
2015-11-25,Sikkim,1.4
2015-11-26,Sikkim,1.6
2015-11-27,Sikkim,1.5
2015-11-28,Sikkim,1.5
2015-11-29,Sikkim,1.2
2015-11-30,Sikkim,1.6
2015-12-01,Sikkim,1.6
2015-12-02,Sikkim,1.4
2015-12-03,Sikkim,1.6
2015-12-04,Sikkim,1.6
2015-12-05,Sikkim,1.6
2015-12-06,Sikkim,1.3
2015-12-07,Sikkim,1.4
2015-12-08,Sikkim,1.5
2015-12-09,Sikkim,1.8
2015-12-10,Sikkim,2.0
2015-12-11,Sikkim,0.8
2015-12-12,Sikkim,1.7
2015-12-13,Sikkim,1.4
2015-12-14,Sikkim,2.0
2015-12-15,Sikkim,2.3
2015-12-16,Sikkim,1.2
2015-12-17,Sikkim,1.2
2015-12-18,Sikkim,1.0
2015-12-19,Sikkim,1.1
2015-12-20,Sikkim,1.1
2015-12-21,Sikkim,1.8
2015-12-22,Sikkim,1.3
2015-12-23,Sikkim,1.2
2015-12-24,Sikkim,1.4
2015-12-25,Sikkim,1.4
2015-12-26,Sikkim,1.5
2015-12-27,Sikkim,1.4
2015-12-28,Sikkim,1.5
2015-12-29,Sikkim,1.6
2015-12-30,Sikkim,1.6
2015-12-31,Sikkim,1.6
2016-01-01,Sikkim,1.4
2016-01-02,Sikkim,1.4
2016-01-03,Sikkim,1.2
2016-01-04,Sikkim,0.9
2016-01-05,Sikkim,1.6
2016-01-06,Sikkim,1.5
2016-01-07,Sikkim,1.5
2016-01-08,Sikkim,1.7
2016-01-09,Sikkim,1.2
2016-01-10,Sikkim,1.9
2016-01-11,Sikkim,1.4
2016-01-12,Sikkim,2.2
2016-01-13,Sikkim,2.7
2016-01-14,Sikkim,1.3
2016-01-15,Sikkim,2.2
2016-01-16,Sikkim,1.6
2016-01-17,Sikkim,1.5
2016-01-18,Sikkim,1.3
2016-01-19,Sikkim,1.9
2016-01-20,Sikkim,1.9
2016-01-21,Sikkim,1.6
2016-01-22,Sikkim,1.5
2016-01-23,Sikkim,1.3
2016-01-24,Sikkim,1.6
2016-01-25,Sikkim,1.7
2016-01-26,Sikkim,1.5
2016-01-27,Sikkim,1.7
2016-01-28,Sikkim,1.7
2016-01-29,Sikkim,1.8
2016-01-30,Sikkim,1.5
2016-01-31,Sikkim,1.6
2016-02-01,Sikkim,1.3
2016-02-02,Sikkim,1.7
2016-02-03,Sikkim,1.7
2016-02-04,Sikkim,1.9
2016-02-05,Sikkim,1.8
2016-02-06,Sikkim,1.2
2016-02-07,Sikkim,1.6
2016-02-08,Sikkim,1.7
2016-02-09,Sikkim,1.8
2016-02-10,Sikkim,1.8
2016-02-11,Sikkim,1.7
2016-02-12,Sikkim,1.8
2016-02-13,Sikkim,1.4
2016-02-14,Sikkim,1.0
2016-02-15,Sikkim,1.5
2016-02-16,Sikkim,1.8
2016-02-17,Sikkim,1.7
2016-02-18,Sikkim,1.2
2016-02-19,Sikkim,1.6
2016-02-20,Sikkim,1.5
2016-02-21,Sikkim,1.0
2016-02-22,Sikkim,1.6
2016-02-23,Sikkim,1.9
2016-02-24,Sikkim,1.8
2016-02-25,Sikkim,1.8
2016-02-26,Sikkim,1.4
2016-02-27,Sikkim,1.6
2016-02-28,Sikkim,0.6
2016-03-01,Sikkim,1.7
2016-03-02,Sikkim,1.6
2016-03-03,Sikkim,1.7
2016-03-04,Sikkim,1.5
2016-03-05,Sikkim,1.3
2016-03-06,Sikkim,1.2
2016-03-08,Sikkim,1.2
2016-03-09,Sikkim,1.7
2016-03-10,Sikkim,1.7
2016-03-11,Sikkim,1.2
2016-03-12,Sikkim,1.2
2016-03-13,Sikkim,0.9
2016-03-14,Sikkim,1.3
2016-03-15,Sikkim,1.0
2016-03-16,Sikkim,1.1
2016-03-17,Sikkim,1.3
2016-03-18,Sikkim,1.4
2016-03-19,Sikkim,1.4
2016-03-20,Sikkim,1.4
2016-03-21,Sikkim,1.3
2016-03-22,Sikkim,1.3
2016-03-24,Sikkim,1.3
2016-03-26,Sikkim,1.6
2016-03-27,Sikkim,1.5
2016-03-28,Sikkim,0.5
2016-03-29,Sikkim,1.2
2016-03-30,Sikkim,1.2
2016-03-31,Sikkim,1.3
2016-04-01,Sikkim,1.1
2016-04-02,Sikkim,1.2
2016-04-03,Sikkim,1.5
2016-04-04,Sikkim,0.6
2016-04-05,Sikkim,0.9
2016-04-06,Sikkim,1.1
2016-04-07,Sikkim,1.0
2016-04-08,Sikkim,0.9
2016-04-09,Sikkim,0.9
2016-04-10,Sikkim,1.1
2016-04-12,Sikkim,0.9
2016-04-13,Sikkim,1.1
2016-04-14,Sikkim,1.0
2016-04-15,Sikkim,0.7
2016-04-16,Sikkim,1.0
2016-04-17,Sikkim,0.7
2016-04-18,Sikkim,1.6
2016-04-19,Sikkim,1.6
2016-04-20,Sikkim,1.0
2016-04-21,Sikkim,1.1
2016-04-22,Sikkim,1.4
2016-04-23,Sikkim,1.0
2016-04-24,Sikkim,0.8
2016-04-25,Sikkim,1.1
2016-04-26,Sikkim,1.2
2016-04-27,Sikkim,1.3
2016-04-28,Sikkim,1.0
2016-04-29,Sikkim,1.1
2016-04-30,Sikkim,1.0
2016-05-01,Sikkim,0.8
2016-05-02,Sikkim,1.0
2016-05-03,Sikkim,1.3
2016-05-04,Sikkim,1.5
2016-05-05,Sikkim,1.3
2016-05-06,Sikkim,1.2
2016-05-07,Sikkim,1.3
2016-05-08,Sikkim,1.1
2016-05-09,Sikkim,1.3
2016-05-10,Sikkim,1.1
2016-05-11,Sikkim,1.4
2016-05-12,Sikkim,1.2
2016-05-13,Sikkim,1.4
2016-05-14,Sikkim,1.3
2016-05-15,Sikkim,1.1
2016-05-16,Sikkim,1.2
2016-05-17,Sikkim,0.9
2016-05-18,Sikkim,1.1
2016-05-19,Sikkim,1.1
2016-05-20,Sikkim,1.4
2016-05-21,Sikkim,1.5
2016-05-22,Sikkim,1.2
2016-05-23,Sikkim,1.4
2016-05-24,Sikkim,1.2
2016-05-25,Sikkim,1.1
2016-05-26,Sikkim,1.2
2016-05-27,Sikkim,1.3
2016-05-28,Sikkim,1.4
2016-05-29,Sikkim,1.5
2016-05-30,Sikkim,1.5
